Number of Cyc., xdisp_rel (FISH), xdisp_meas (FISH)
8070, 9.8694906E-003, 1.0200000E-001
8080, 9.8889622E-003, 1.0200000E-001
8090, 9.9103149E-003, 1.0200000E-001
8100, 9.9340287E-003, 1.0200000E-001
8110, 9.9559537E-003, 1.0200000E-001
8120, 9.9740616E-003, 1.0200000E-001
8130, 9.9917887E-003, 1.0200000E-001
8140, 1.0007296E-002, 1.0200000E-001
8150, 1.0019883E-002, 1.0200000E-001
8160, 1.0032709E-002, 1.0200000E-001
8170, 1.0045869E-002, 1.0200000E-001
8180, 1.0058863E-002, 1.0200000E-001
8190, 1.0073527E-002, 1.0200000E-001
8200, 1.0089030E-002, 1.0200000E-001
8210, 1.0107298E-002, 1.0200000E-001
8220, 1.0129598E-002, 1.0200000E-001
8230, 1.0151628E-002, 1.0200000E-001
8240, 1.0172376E-002, 1.0200000E-001
8250, 1.0193553E-002, 1.0200000E-001
8260, 1.0215960E-002, 1.0200000E-001
8270, 1.0232560E-002, 1.0200000E-001
8280, 1.0245475E-002, 1.0200000E-001
8290, 1.0256926E-002, 1.0200000E-001
8300, 1.0268232E-002, 1.0200000E-001
8310, 1.0279266E-002, 1.0200000E-001
8320, 1.0288001E-002, 1.0200000E-001
8330, 1.0297145E-002, 1.0200000E-001
8340, 1.0307808E-002, 1.0200000E-001
8350, 1.0321437E-002, 1.0200000E-001
8360, 1.0337980E-002, 1.0200000E-001
8370, 1.0355143E-002, 1.0200000E-001
8380, 1.0372708E-002, 1.0200000E-001
8390, 1.0387731E-002, 1.0200000E-001
8400, 1.0399904E-002, 1.0200000E-001
8410, 1.0411725E-002, 1.0200000E-001
8420, 1.0424048E-002, 1.0200000E-001
8430, 1.0437001E-002, 1.0200000E-001
8440, 1.0447759E-002, 1.0200000E-001
8450, 1.0457322E-002, 1.0200000E-001
8460, 1.0467094E-002, 1.0200000E-001
8470, 1.0478862E-002, 1.0200000E-001
8480, 1.0492115E-002, 1.0200000E-001
8490, 1.0508123E-002, 1.0200000E-001
8500, 1.0525704E-002, 1.0200000E-001
8510, 1.0544620E-002, 1.0200000E-001
8520, 1.0564519E-002, 1.0200000E-001
8530, 1.0584865E-002, 1.0200000E-001
8540, 1.0605418E-002, 1.0200000E-001
8550, 1.0623526E-002, 1.0200000E-001
8560, 1.0641063E-002, 1.0200000E-001
8570, 1.0656230E-002, 1.0200000E-001
8580, 1.0669161E-002, 1.0200000E-001
8590, 1.0681027E-002, 1.0200000E-001
8600, 1.0693618E-002, 1.0200000E-001
8610, 1.0707323E-002, 1.0200000E-001
8620, 1.0722179E-002, 1.0200000E-001
8630, 1.0737661E-002, 1.0200000E-001
8640, 1.0755172E-002, 1.0200000E-001
8650, 1.0774253E-002, 1.0200000E-001
8660, 1.0793317E-002, 1.0200000E-001
8670, 1.0812712E-002, 1.0200000E-001
8680, 1.0834394E-002, 1.0200000E-001
8690, 1.0854265E-002, 1.0200000E-001
8700, 1.0868655E-002, 1.0200000E-001
8710, 1.0881454E-002, 1.0200000E-001
8720, 1.0892260E-002, 1.0200000E-001
8730, 1.0902802E-002, 1.0200000E-001
8740, 1.0913450E-002, 1.0200000E-001
8750, 1.0924491E-002, 1.0200000E-001
8760, 1.0937640E-002, 1.0200000E-001
8770, 1.0953404E-002, 1.0200000E-001
8780, 1.0971796E-002, 1.0200000E-001
8790, 1.0989422E-002, 1.0200000E-001
8800, 1.1008872E-002, 1.0200000E-001
8810, 1.1028738E-002, 1.0200000E-001
8820, 1.1047222E-002, 1.0200000E-001
8830, 1.1061167E-002, 1.0200000E-001
8840, 1.1072438E-002, 1.0200000E-001
8850, 1.1084631E-002, 1.0200000E-001
8860, 1.1094443E-002, 1.0200000E-001
8870, 1.1104714E-002, 1.0200000E-001
8880, 1.1114878E-002, 1.0200000E-001
8890, 1.1124316E-002, 1.0200000E-001
8900, 1.1134744E-002, 1.0200000E-001
8910, 1.1147873E-002, 1.0200000E-001
8920, 1.1163060E-002, 1.0200000E-001
8930, 1.1179371E-002, 1.0200000E-001
8940, 1.1197439E-002, 1.0200000E-001
8950, 1.1217867E-002, 1.0200000E-001
8960, 1.1239193E-002, 1.0200000E-001
8970, 1.1258942E-002, 1.0200000E-001
8980, 1.1276969E-002, 1.0200000E-001
8990, 1.1291689E-002, 1.0200000E-001
9000, 1.1303640E-002, 1.0200000E-001
9010, 1.1312984E-002, 1.0200000E-001
9020, 1.1324685E-002, 1.0200000E-001
9030, 1.1336342E-002, 1.0200000E-001
9040, 1.1349415E-002, 1.0200000E-001
9050, 1.1363520E-002, 1.0200000E-001
9060, 1.1378309E-002, 1.0200000E-001
9070, 1.1394597E-002, 1.0200000E-001
9080, 1.1412461E-002, 1.0200000E-001
9090, 1.1430918E-002, 1.0200000E-001
9100, 1.1451355E-002, 1.0200000E-001
9110, 1.1473257E-002, 1.0200000E-001
9120, 1.1491099E-002, 1.0200000E-001
9130, 1.1505001E-002, 1.0200000E-001
9140, 1.1519365E-002, 1.0200000E-001
9150, 1.1531985E-002, 1.0200000E-001
9160, 1.1544510E-002, 1.0200000E-001
9170, 1.1557988E-002, 1.0200000E-001
9180, 1.1570017E-002, 1.0200000E-001
9190, 1.1582240E-002, 1.0200000E-001
9200, 1.1596909E-002, 1.0200000E-001
9210, 1.1612805E-002, 1.0200000E-001
9220, 1.1630301E-002, 1.0200000E-001
9230, 1.1650071E-002, 1.0200000E-001
9240, 1.1670330E-002, 1.0200000E-001
9250, 1.1691323E-002, 1.0200000E-001
9260, 1.1714407E-002, 1.0200000E-001
9270, 1.1739460E-002, 1.0200000E-001
9280, 1.1758753E-002, 1.0200000E-001
9290, 1.1772894E-002, 1.0200000E-001
9300, 1.1785404E-002, 1.0200000E-001
9310, 1.1797266E-002, 1.0200000E-001
9320, 1.1809554E-002, 1.0200000E-001
9330, 1.1821492E-002, 1.0200000E-001
9340, 1.1834280E-002, 1.0200000E-001
9350, 1.1849511E-002, 1.0200000E-001
9360, 1.1867118E-002, 1.0200000E-001
9370, 1.1884754E-002, 1.0200000E-001
9380, 1.1900410E-002, 1.0200000E-001
9390, 1.1914348E-002, 1.0200000E-001
9400, 1.1928552E-002, 1.0200000E-001
9410, 1.1940968E-002, 1.0200000E-001
9420, 1.1952940E-002, 1.0200000E-001
9430, 1.1964063E-002, 1.0200000E-001
9440, 1.1975201E-002, 1.0200000E-001
9450, 1.1987566E-002, 1.0200000E-001
9460, 1.1998714E-002, 1.0200000E-001
9470, 1.2011048E-002, 1.0200000E-001
9480, 1.2025164E-002, 1.0200000E-001
9490, 1.2040825E-002, 1.0200000E-001
9500, 1.2057136E-002, 1.0200000E-001
9510, 1.2074078E-002, 1.0200000E-001
9520, 1.2092023E-002, 1.0200000E-001
9530, 1.2113192E-002, 1.0200000E-001
9540, 1.2132726E-002, 1.0200000E-001
9550, 1.2147209E-002, 1.0200000E-001
9560, 1.2160864E-002, 1.0200000E-001
9570, 1.2172507E-002, 1.0200000E-001
9580, 1.2182644E-002, 1.0200000E-001
9590, 1.2193249E-002, 1.0200000E-001
9600, 1.2203997E-002, 1.0200000E-001
9610, 1.2216846E-002, 1.0200000E-001
9620, 1.2230587E-002, 1.0200000E-001
9630, 1.2246224E-002, 1.0200000E-001
9640, 1.2262705E-002, 1.0200000E-001
9650, 1.2281316E-002, 1.0200000E-001
9660, 1.2301679E-002, 1.0200000E-001
9670, 1.2322608E-002, 1.0200000E-001
9680, 1.2345500E-002, 1.0200000E-001
9690, 1.2371119E-002, 1.0200000E-001
9700, 1.2398858E-002, 1.0200000E-001
9710, 1.2419455E-002, 1.0200000E-001
9720, 1.2433863E-002, 1.0200000E-001
9730, 1.2447975E-002, 1.0200000E-001
9740, 1.2462445E-002, 1.0200000E-001
9750, 1.2474671E-002, 1.0200000E-001
9760, 1.2483954E-002, 1.0200000E-001
9770, 1.2494811E-002, 1.0200000E-001
9780, 1.2508981E-002, 1.0200000E-001
9790, 1.2522641E-002, 1.0200000E-001
9800, 1.2536717E-002, 1.0200000E-001
9810, 1.2551700E-002, 1.0200000E-001
9820, 1.2566267E-002, 1.0200000E-001
9830, 1.2580070E-002, 1.0200000E-001
9840, 1.2591842E-002, 1.0200000E-001
9850, 1.2603777E-002, 1.0200000E-001
9860, 1.2611577E-002, 1.0200000E-001
9870, 1.2618320E-002, 1.0200000E-001
9880, 1.2627430E-002, 1.0200000E-001
9890, 1.2638350E-002, 1.0200000E-001
9900, 1.2648583E-002, 1.0200000E-001
9910, 1.2661110E-002, 1.0200000E-001
9920, 1.2675203E-002, 1.0200000E-001
9930, 1.2691199E-002, 1.0200000E-001
9940, 1.2710507E-002, 1.0200000E-001
9950, 1.2731583E-002, 1.0200000E-001
9960, 1.2753145E-002, 1.0200000E-001
9970, 1.2775782E-002, 1.0200000E-001
9980, 1.2797466E-002, 1.0200000E-001
9990, 1.2820186E-002, 1.0200000E-001
10000, 1.2842852E-002, 1.0200000E-001
10010, 1.2862500E-002, 1.0200000E-001
10020, 1.2874830E-002, 1.0200000E-001
10030, 1.2884245E-002, 1.0200000E-001
10040, 1.2892254E-002, 1.0200000E-001
10050, 1.2900237E-002, 1.0200000E-001
10060, 1.2911002E-002, 1.0200000E-001
10070, 1.2923262E-002, 1.0200000E-001
10080, 1.2936834E-002, 1.0200000E-001
10090, 1.2951313E-002, 1.0200000E-001
10100, 1.2965000E-002, 1.0200000E-001
10110, 1.2981628E-002, 1.0200000E-001
10120, 1.2999785E-002, 1.0200000E-001
10130, 1.3018818E-002, 1.0200000E-001
10140, 1.3034052E-002, 1.0200000E-001
10150, 1.3049295E-002, 1.0200000E-001
10160, 1.3063426E-002, 1.0200000E-001
10170, 1.3074322E-002, 1.0200000E-001
10180, 1.3084747E-002, 1.0200000E-001
10190, 1.3097026E-002, 1.0200000E-001
10200, 1.3108600E-002, 1.0200000E-001
10210, 1.3119663E-002, 1.0200000E-001
10220, 1.3131929E-002, 1.0200000E-001
10230, 1.3146224E-002, 1.0200000E-001
10240, 1.3164663E-002, 1.0200000E-001
10250, 1.3183927E-002, 1.0200000E-001
10260, 1.3204179E-002, 1.0200000E-001
10270, 1.3225347E-002, 1.0200000E-001
10280, 1.3250712E-002, 1.0200000E-001
10290, 1.3279260E-002, 1.0200000E-001
10300, 1.3306361E-002, 1.0200000E-001
10310, 1.3331731E-002, 1.0200000E-001
10320, 1.3354963E-002, 1.0200000E-001
10330, 1.3376835E-002, 1.0200000E-001
10340, 1.3394880E-002, 1.0200000E-001
10350, 1.3410225E-002, 1.0200000E-001
10360, 1.3430541E-002, 1.0200000E-001
10370, 1.3449599E-002, 1.0200000E-001
10380, 1.3465897E-002, 1.0200000E-001
10390, 1.3477736E-002, 1.0200000E-001
10400, 1.3488151E-002, 1.0200000E-001
10410, 1.3499018E-002, 1.0200000E-001
10420, 1.3510411E-002, 1.0200000E-001
10430, 1.3523747E-002, 1.0200000E-001
10440, 1.3532964E-002, 1.0200000E-001
10450, 1.3539851E-002, 1.0200000E-001
10460, 1.3546983E-002, 1.0200000E-001
10470, 1.3554512E-002, 1.0200000E-001
10480, 1.3562684E-002, 1.0200000E-001
10490, 1.3573360E-002, 1.0200000E-001
10500, 1.3585916E-002, 1.0200000E-001
10510, 1.3597941E-002, 1.0200000E-001
10520, 1.3610833E-002, 1.0200000E-001
10530, 1.3626762E-002, 1.0200000E-001
10540, 1.3643338E-002, 1.0200000E-001
10550, 1.3661257E-002, 1.0200000E-001
10560, 1.3681200E-002, 1.0200000E-001
10570, 1.3702759E-002, 1.0200000E-001
10580, 1.3723957E-002, 1.0200000E-001
10590, 1.3745576E-002, 1.0200000E-001
10600, 1.3767279E-002, 1.0200000E-001
10610, 1.3787288E-002, 1.0200000E-001
10620, 1.3803952E-002, 1.0200000E-001
10630, 1.3817134E-002, 1.0200000E-001
10640, 1.3828567E-002, 1.0200000E-001
10650, 1.3839456E-002, 1.0200000E-001
10660, 1.3850920E-002, 1.0200000E-001
10670, 1.3860786E-002, 1.0200000E-001
10680, 1.3871679E-002, 1.0200000E-001
10690, 1.3887309E-002, 1.0200000E-001
10700, 1.3905224E-002, 1.0200000E-001
10710, 1.3925895E-002, 1.0200000E-001
10720, 1.3946903E-002, 1.0200000E-001
10730, 1.3966785E-002, 1.0200000E-001
10740, 1.3987551E-002, 1.0200000E-001
10750, 1.4010451E-002, 1.0200000E-001
10760, 1.4031645E-002, 1.0200000E-001
10770, 1.4047766E-002, 1.0200000E-001
10780, 1.4060606E-002, 1.0200000E-001
10790, 1.4072756E-002, 1.0200000E-001
10800, 1.4084798E-002, 1.0200000E-001
10810, 1.4095630E-002, 1.0200000E-001
10820, 1.4105578E-002, 1.0200000E-001
10830, 1.4117215E-002, 1.0200000E-001
10840, 1.4131970E-002, 1.0200000E-001
10850, 1.4148368E-002, 1.0200000E-001
10860, 1.4164849E-002, 1.0200000E-001
10870, 1.4183121E-002, 1.0200000E-001
10880, 1.4202955E-002, 1.0200000E-001
10890, 1.4223182E-002, 1.0200000E-001
10900, 1.4244082E-002, 1.0200000E-001
10910, 1.4266160E-002, 1.0200000E-001
10920, 1.4290294E-002, 1.0200000E-001
10930, 1.4315303E-002, 1.0200000E-001
10940, 1.4339049E-002, 1.0200000E-001
10950, 1.4362382E-002, 1.0200000E-001
10960, 1.4378272E-002, 1.0200000E-001
10970, 1.4393518E-002, 1.0200000E-001
10980, 1.4407249E-002, 1.0200000E-001
10990, 1.4421237E-002, 1.0200000E-001
11000, 1.4434209E-002, 1.0200000E-001
11010, 1.4447423E-002, 1.0200000E-001
11020, 1.4461055E-002, 1.0200000E-001
11030, 1.4480700E-002, 1.0200000E-001
11040, 1.4503211E-002, 1.0200000E-001
11050, 1.4523873E-002, 1.0200000E-001
11060, 1.4544281E-002, 1.0200000E-001
11070, 1.4563761E-002, 1.0200000E-001
11080, 1.4583199E-002, 1.0200000E-001
11090, 1.4599618E-002, 1.0200000E-001
11100, 1.4613284E-002, 1.0200000E-001
11110, 1.4625913E-002, 1.0200000E-001
11120, 1.4636325E-002, 1.0200000E-001
11130, 1.4645297E-002, 1.0200000E-001
11140, 1.4653613E-002, 1.0200000E-001
11150, 1.4661307E-002, 1.0200000E-001
11160, 1.4672142E-002, 1.0200000E-001
11170, 1.4685975E-002, 1.0200000E-001
11180, 1.4701026E-002, 1.0200000E-001
11190, 1.4716939E-002, 1.0200000E-001
11200, 1.4733429E-002, 1.0200000E-001
11210, 1.4750669E-002, 1.0200000E-001
11220, 1.4769052E-002, 1.0200000E-001
11230, 1.4788004E-002, 1.0200000E-001
11240, 1.4806866E-002, 1.0200000E-001
11250, 1.4827418E-002, 1.0200000E-001
11260, 1.4850717E-002, 1.0200000E-001
11270, 1.4875470E-002, 1.0200000E-001
11280, 1.4900799E-002, 1.0200000E-001
11290, 1.4925317E-002, 1.0200000E-001
11300, 1.4946510E-002, 1.0200000E-001
11310, 1.4966384E-002, 1.0200000E-001
11320, 1.4987192E-002, 1.0200000E-001
11330, 1.5007477E-002, 1.0200000E-001
11340, 1.5024847E-002, 1.0200000E-001
11350, 1.5040723E-002, 1.0200000E-001
11360, 1.5056377E-002, 1.0200000E-001
11370, 1.5072688E-002, 1.0200000E-001
11380, 1.5088393E-002, 1.0200000E-001
11390, 1.5105556E-002, 1.0200000E-001
11400, 1.5122434E-002, 1.0200000E-001
11410, 1.5143026E-002, 1.0200000E-001
11420, 1.5165583E-002, 1.0200000E-001
11430, 1.5187606E-002, 1.0200000E-001
11440, 1.5210230E-002, 1.0200000E-001
11450, 1.5237817E-002, 1.0200000E-001
11460, 1.5266585E-002, 1.0200000E-001
11470, 1.5291195E-002, 1.0200000E-001
11480, 1.5310027E-002, 1.0200000E-001
11490, 1.5328594E-002, 1.0200000E-001
11500, 1.5346566E-002, 1.0200000E-001
11510, 1.5356375E-002, 1.0200000E-001
11520, 1.5363558E-002, 1.0200000E-001
11530, 1.5374563E-002, 1.0200000E-001
11540, 1.5387169E-002, 1.0200000E-001
11550, 1.5400287E-002, 1.0200000E-001
11560, 1.5411112E-002, 1.0200000E-001
11570, 1.5422819E-002, 1.0200000E-001
11580, 1.5436862E-002, 1.0200000E-001
11590, 1.5452252E-002, 1.0200000E-001
11600, 1.5468446E-002, 1.0200000E-001
11610, 1.5485648E-002, 1.0200000E-001
11620, 1.5507582E-002, 1.0200000E-001
11630, 1.5530850E-002, 1.0200000E-001
11640, 1.5552927E-002, 1.0200000E-001
11650, 1.5575221E-002, 1.0200000E-001
11660, 1.5599436E-002, 1.0200000E-001
11670, 1.5621226E-002, 1.0200000E-001
11680, 1.5641494E-002, 1.0200000E-001
11690, 1.5658824E-002, 1.0200000E-001
11700, 1.5672514E-002, 1.0200000E-001
11710, 1.5686372E-002, 1.0200000E-001
11720, 1.5700922E-002, 1.0200000E-001
11730, 1.5715116E-002, 1.0200000E-001
11740, 1.5729898E-002, 1.0200000E-001
11750, 1.5743008E-002, 1.0200000E-001
11760, 1.5755904E-002, 1.0200000E-001
11770, 1.5769396E-002, 1.0200000E-001
11780, 1.5787142E-002, 1.0200000E-001
11790, 1.5808588E-002, 1.0200000E-001
11800, 1.5830706E-002, 1.0200000E-001
11810, 1.5849740E-002, 1.0200000E-001
11820, 1.5866542E-002, 1.0200000E-001
11830, 1.5884370E-002, 1.0200000E-001
11840, 1.5905077E-002, 1.0200000E-001
11850, 1.5926287E-002, 1.0200000E-001
11860, 1.5950025E-002, 1.0200000E-001
11870, 1.5967541E-002, 1.0200000E-001
11880, 1.5983500E-002, 1.0200000E-001
11890, 1.5997304E-002, 1.0200000E-001
11900, 1.6010029E-002, 1.0200000E-001
11910, 1.6023281E-002, 1.0200000E-001
11920, 1.6036198E-002, 1.0200000E-001
11930, 1.6050227E-002, 1.0200000E-001
11940, 1.6065866E-002, 1.0200000E-001
11950, 1.6082195E-002, 1.0200000E-001
11960, 1.6099911E-002, 1.0200000E-001
11970, 1.6121126E-002, 1.0200000E-001
11980, 1.6141871E-002, 1.0200000E-001
11990, 1.6164436E-002, 1.0200000E-001
12000, 1.6189365E-002, 1.0200000E-001
12010, 1.6216662E-002, 1.0200000E-001
12020, 1.6247006E-002, 1.0200000E-001
12030, 1.6283733E-002, 1.0200000E-001
12040, 1.6322925E-002, 1.0200000E-001
12050, 1.6359219E-002, 1.0200000E-001
12060, 1.6393218E-002, 1.0200000E-001
12070, 1.6423190E-002, 1.0200000E-001
12080, 1.6450468E-002, 1.0200000E-001
12090, 1.6472780E-002, 1.0200000E-001
12100, 1.6489365E-002, 1.0200000E-001
12110, 1.6503447E-002, 1.0200000E-001
12120, 1.6519389E-002, 1.0200000E-001
12130, 1.6532214E-002, 1.0200000E-001
12140, 1.6544550E-002, 1.0200000E-001
12150, 1.6556603E-002, 1.0200000E-001
12160, 1.6567107E-002, 1.0200000E-001
12170, 1.6579904E-002, 1.0200000E-001
12180, 1.6593307E-002, 1.0200000E-001
12190, 1.6606511E-002, 1.0200000E-001
12200, 1.6620690E-002, 1.0200000E-001
12210, 1.6636664E-002, 1.0200000E-001
12220, 1.6652752E-002, 1.0200000E-001
12230, 1.6665582E-002, 1.0200000E-001
12240, 1.6680901E-002, 1.0200000E-001
12250, 1.6697702E-002, 1.0200000E-001
12260, 1.6714979E-002, 1.0200000E-001
12270, 1.6732088E-002, 1.0200000E-001
12280, 1.6749642E-002, 1.0200000E-001
12290, 1.6765914E-002, 1.0200000E-001
12300, 1.6782167E-002, 1.0200000E-001
12310, 1.6797595E-002, 1.0200000E-001
12320, 1.6813467E-002, 1.0200000E-001
12330, 1.6830488E-002, 1.0200000E-001
12340, 1.6848885E-002, 1.0200000E-001
12350, 1.6867475E-002, 1.0200000E-001
12360, 1.6887329E-002, 1.0200000E-001
12370, 1.6908760E-002, 1.0200000E-001
12380, 1.6933360E-002, 1.0200000E-001
12390, 1.6959402E-002, 1.0200000E-001
12400, 1.6984190E-002, 1.0200000E-001
12410, 1.7008195E-002, 1.0200000E-001
12420, 1.7033525E-002, 1.0200000E-001
12430, 1.7060654E-002, 1.0200000E-001
12440, 1.7087977E-002, 1.0200000E-001
12450, 1.7117828E-002, 1.0200000E-001
12460, 1.7148127E-002, 1.0200000E-001
12470, 1.7172078E-002, 1.0200000E-001
12480, 1.7191959E-002, 1.0200000E-001
12490, 1.7208189E-002, 1.0200000E-001
12500, 1.7222331E-002, 1.0200000E-001
12510, 1.7238692E-002, 1.0200000E-001
12520, 1.7257830E-002, 1.0200000E-001
12530, 1.7274737E-002, 1.0200000E-001
12540, 1.7292420E-002, 1.0200000E-001
12550, 1.7311727E-002, 1.0200000E-001
12560, 1.7332065E-002, 1.0200000E-001
12570, 1.7354875E-002, 1.0200000E-001
12580, 1.7376290E-002, 1.0200000E-001
12590, 1.7396073E-002, 1.0200000E-001
12600, 1.7414787E-002, 1.0200000E-001
12610, 1.7433257E-002, 1.0200000E-001
12620, 1.7451779E-002, 1.0200000E-001
12630, 1.7467676E-002, 1.0200000E-001
12640, 1.7479278E-002, 1.0200000E-001
12650, 1.7490742E-002, 1.0200000E-001
12660, 1.7500186E-002, 1.0200000E-001
12670, 1.7511162E-002, 1.0200000E-001
12680, 1.7523552E-002, 1.0200000E-001
12690, 1.7536928E-002, 1.0200000E-001
12700, 1.7547484E-002, 1.0200000E-001
12710, 1.7559211E-002, 1.0200000E-001
12720, 1.7573117E-002, 1.0200000E-001
12730, 1.7589528E-002, 1.0200000E-001
12740, 1.7607185E-002, 1.0200000E-001
12750, 1.7625396E-002, 1.0200000E-001
12760, 1.7644089E-002, 1.0200000E-001
12770, 1.7664358E-002, 1.0200000E-001
12780, 1.7689919E-002, 1.0200000E-001
12790, 1.7719224E-002, 1.0200000E-001
12800, 1.7750997E-002, 1.0200000E-001
12810, 1.7781675E-002, 1.0200000E-001
12820, 1.7811464E-002, 1.0200000E-001
12830, 1.7841611E-002, 1.0200000E-001
12840, 1.7873439E-002, 1.0200000E-001
12850, 1.7906231E-002, 1.0200000E-001
12860, 1.7938123E-002, 1.0200000E-001
12870, 1.7963192E-002, 1.0200000E-001
12880, 1.7982065E-002, 1.0200000E-001
12890, 1.7997781E-002, 1.0200000E-001
12900, 1.8011826E-002, 1.0200000E-001
12910, 1.8028842E-002, 1.0200000E-001
12920, 1.8045207E-002, 1.0200000E-001
12930, 1.8061159E-002, 1.0200000E-001
12940, 1.8078553E-002, 1.0200000E-001
12950, 1.8097056E-002, 1.0200000E-001
12960, 1.8122996E-002, 1.0200000E-001
12970, 1.8144744E-002, 1.0200000E-001
12980, 1.8163292E-002, 1.0200000E-001
12990, 1.8181599E-002, 1.0200000E-001
13000, 1.8196886E-002, 1.0200000E-001
13010, 1.8209116E-002, 1.0200000E-001
13020, 1.8218569E-002, 1.0200000E-001
13030, 1.8230341E-002, 1.0200000E-001
13040, 1.8241982E-002, 1.0200000E-001
13050, 1.8253242E-002, 1.0200000E-001
13060, 1.8264888E-002, 1.0200000E-001
13070, 1.8276034E-002, 1.0200000E-001
13080, 1.8286941E-002, 1.0200000E-001
13090, 1.8300165E-002, 1.0200000E-001
13100, 1.8315774E-002, 1.0200000E-001
13110, 1.8333363E-002, 1.0200000E-001
13120, 1.8350875E-002, 1.0200000E-001
13130, 1.8369210E-002, 1.0200000E-001
13140, 1.8389237E-002, 1.0200000E-001
13150, 1.8409624E-002, 1.0200000E-001
13160, 1.8431057E-002, 1.0200000E-001
13170, 1.8455649E-002, 1.0200000E-001
13180, 1.8482092E-002, 1.0200000E-001
13190, 1.8508705E-002, 1.0200000E-001
13200, 1.8537054E-002, 1.0200000E-001
13210, 1.8566548E-002, 1.0200000E-001
13220, 1.8593316E-002, 1.0200000E-001
13230, 1.8617066E-002, 1.0200000E-001
13240, 1.8637848E-002, 1.0200000E-001
13250, 1.8656559E-002, 1.0200000E-001
13260, 1.8674558E-002, 1.0200000E-001
13270, 1.8689209E-002, 1.0200000E-001
13280, 1.8702098E-002, 1.0200000E-001
13290, 1.8713576E-002, 1.0200000E-001
13300, 1.8726511E-002, 1.0200000E-001
13310, 1.8743881E-002, 1.0200000E-001
13320, 1.8760885E-002, 1.0200000E-001
13330, 1.8785697E-002, 1.0200000E-001
13340, 1.8814930E-002, 1.0200000E-001
13350, 1.8847587E-002, 1.0200000E-001
13360, 1.8883529E-002, 1.0200000E-001
13370, 1.8924362E-002, 1.0200000E-001
13380, 1.8965328E-002, 1.0200000E-001
13390, 1.8997785E-002, 1.0200000E-001
13400, 1.9026676E-002, 1.0200000E-001
13410, 1.9051164E-002, 1.0200000E-001
13420, 1.9067856E-002, 1.0200000E-001
13430, 1.9079833E-002, 1.0200000E-001
13440, 1.9088226E-002, 1.0200000E-001
13450, 1.9097890E-002, 1.0200000E-001
13460, 1.9105988E-002, 1.0200000E-001
13470, 1.9118961E-002, 1.0200000E-001
13480, 1.9130007E-002, 1.0200000E-001
13490, 1.9140198E-002, 1.0200000E-001
13500, 1.9152352E-002, 1.0200000E-001
13510, 1.9166195E-002, 1.0200000E-001
13520, 1.9182339E-002, 1.0200000E-001
13530, 1.9199881E-002, 1.0200000E-001
13540, 1.9217675E-002, 1.0200000E-001
13550, 1.9234961E-002, 1.0200000E-001
13560, 1.9252995E-002, 1.0200000E-001
13570, 1.9273095E-002, 1.0200000E-001
13580, 1.9295578E-002, 1.0200000E-001
13590, 1.9319534E-002, 1.0200000E-001
13600, 1.9341025E-002, 1.0200000E-001
13610, 1.9359831E-002, 1.0200000E-001
13620, 1.9376015E-002, 1.0200000E-001
13630, 1.9391509E-002, 1.0200000E-001
13640, 1.9407136E-002, 1.0200000E-001
13650, 1.9421457E-002, 1.0200000E-001
13660, 1.9434277E-002, 1.0200000E-001
13670, 1.9449060E-002, 1.0200000E-001
13680, 1.9462798E-002, 1.0200000E-001
13690, 1.9475607E-002, 1.0200000E-001
13700, 1.9490133E-002, 1.0200000E-001
13710, 1.9509439E-002, 1.0200000E-001
13720, 1.9533073E-002, 1.0200000E-001
13730, 1.9558169E-002, 1.0200000E-001
13740, 1.9582688E-002, 1.0200000E-001
13750, 1.9608425E-002, 1.0200000E-001
13760, 1.9634877E-002, 1.0200000E-001
13770, 1.9662693E-002, 1.0200000E-001
13780, 1.9692544E-002, 1.0200000E-001
13790, 1.9727917E-002, 1.0200000E-001
13800, 1.9765335E-002, 1.0200000E-001
13810, 1.9798485E-002, 1.0200000E-001
13820, 1.9826902E-002, 1.0200000E-001
13830, 1.9851446E-002, 1.0200000E-001
13840, 1.9870759E-002, 1.0200000E-001
13850, 1.9884865E-002, 1.0200000E-001
13860, 1.9899275E-002, 1.0200000E-001
13870, 1.9916430E-002, 1.0200000E-001
13880, 1.9932554E-002, 1.0200000E-001
13890, 1.9951175E-002, 1.0200000E-001
13900, 1.9972040E-002, 1.0200000E-001
13910, 1.9992773E-002, 1.0200000E-001
13920, 2.0016019E-002, 1.0200000E-001
13930, 2.0040318E-002, 1.0200000E-001
13940, 2.0065401E-002, 1.0200000E-001
13950, 2.0090810E-002, 1.0200000E-001
13960, 2.0111293E-002, 1.0200000E-001
13970, 2.0127487E-002, 1.0200000E-001
13980, 2.0142366E-002, 1.0200000E-001
13990, 2.0155916E-002, 1.0200000E-001
14000, 2.0166807E-002, 1.0200000E-001
14010, 2.0177168E-002, 1.0200000E-001
14020, 2.0186904E-002, 1.0200000E-001
14030, 2.0195652E-002, 1.0200000E-001
14040, 2.0204940E-002, 1.0200000E-001
14050, 2.0215906E-002, 1.0200000E-001
14060, 2.0226445E-002, 1.0200000E-001
14070, 2.0238434E-002, 1.0200000E-001
14080, 2.0250728E-002, 1.0200000E-001
14090, 2.0265211E-002, 1.0200000E-001
